iter,time,reward,steps,convergence
84,585.8475700000021,21.0,81.0,2.3503154977788654e-10
85,604.9103289999991,32.0,70.0,1.2098944068839046e-10
86,600.7387240000028,39.0,63.0,6.179412537221651e-11
87,609.9177779999998,21.0,81.0,3.1322500149144616e-11
88,626.6473859999984,21.0,81.0,1.5765166949677223e-11
89,619.3375570000014,19.0,83.0,7.881695296418911e-12
90,640.042874999999,30.0,72.0,3.9115377603593515e-12
91,638.3815679999998,26.0,76.0,1.929123527588672e-12
92,639.4332570000039,28.0,74.0,9.467981954003335e-13
93,647.7215989999934,25.0,77.0,4.618527782440651e-13
94,659.0049879999995,25.0,77.0,2.2382096176443156e-13
95,669.830649000005,19.0,83.0,1.0480505352461478e-13
96,679.2333409999998,14.0,88.0,5.1514348342607263e-14
97,674.9371400000043,11.0,91.0,2.8421709430404007e-14
98,679.418896999998,29.0,73.0,1.0658141036401503e-14
99,690.560289000004,24.0,78.0,5.329070518200751e-15
100,699.5534600000042,14.0,88.0,1.7763568394002505e-15
101,701.8522099999984,20.0,82.0,3.552713678800501e-15
102,708.4786990000041,24.0,78.0,0.0
103,720.0196279999957,31.0,71.0,0.0
104,729.9685930000023,20.0,82.0,0.0
105,734.7123629999999,23.0,79.0,0.0
106,733.4338960000011,20.0,82.0,0.0
107,741.0840490000012,23.0,79.0,0.0
108,752.0556409999983,23.0,79.0,0.0
109,752.569487999999,36.0,66.0,0.0
110,760.3632860000005,24.0,78.0,0.0
111,763.2516470000041,32.0,70.0,0.0
112,778.156555999999,35.0,67.0,0.0
113,777.4457690000033,33.0,69.0,0.0
114,791.155228000001,16.0,86.0,0.0
115,792.2138380000022,32.0,70.0,0.0
116,811.2733190000015,23.0,79.0,0.0
117,811.7826989999983,33.0,69.0,0.0
118,830.086743999999,23.0,79.0,0.0
119,823.8593749999978,27.0,75.0,0.0
120,828.9414409999978,27.0,75.0,0.0
121,834.9038519999965,1.0,101.0,0.0
122,859.5748870000009,15.0,87.0,0.0
123,858.318722,37.0,65.0,0.0
124,863.3763460000025,22.0,80.0,0.0
125,861.9495240000035,17.0,85.0,0.0
126,867.7622889999981,27.0,75.0,0.0
127,874.6049939999949,35.0,67.0,0.0
128,887.6008220000031,26.0,76.0,0.0
129,893.4523950000041,30.0,72.0,0.0
130,915.5324290000024,29.0,73.0,0.0
131,904.4661670000025,25.0,77.0,0.0
132,916.5645810000029,18.0,84.0,0.0
133,966.782815000002,25.0,77.0,0.0
134,942.6668170000028,3.0,99.0,0.0
135,942.3830229999908,30.0,72.0,0.0
136,945.8129249999985,15.0,87.0,0.0
137,949.6730209999953,28.0,74.0,0.0
138,960.3891929999975,0.0,102.0,0.0
139,972.1679570000106,17.0,85.0,0.0
140,1042.8920009999983,22.0,80.0,0.0
141,991.7728110000041,15.0,87.0,0.0
142,987.5067910000013,25.0,77.0,0.0
143,991.0569540000012,22.0,80.0,0.0
144,1001.0429050000056,22.0,80.0,0.0
145,1010.223761000006,15.0,87.0,0.0
146,1023.7997910000018,27.0,75.0,0.0
147,1021.2136429999958,26.0,76.0,0.0
148,1035.0596960000048,24.0,78.0,0.0
149,1041.028045999994,17.0,85.0,0.0
150,1055.686369,29.0,73.0,0.0
151,1051.5552410000028,23.0,79.0,0.0
152,1058.0048950000105,16.0,86.0,0.0
153,1067.321054000004,26.0,76.0,0.0
154,1071.531712999999,29.0,73.0,0.0
155,1075.7019540000101,17.0,85.0,0.0
156,1082.2941410000055,26.0,76.0,0.0
157,1108.4087969999955,27.0,75.0,0.0
158,1102.6061429999886,23.0,79.0,0.0
159,1114.1495340000063,31.0,71.0,0.0
160,1115.4824169999956,27.0,75.0,0.0
161,1118.5801560000073,15.0,87.0,0.0
162,1124.4740949999964,13.0,89.0,0.0
163,1144.987068000006,17.0,85.0,0.0
164,1135.4204189999991,15.0,87.0,0.0
165,1144.8922870000047,28.0,74.0,0.0
166,1164.3444310000036,29.0,73.0,0.0
167,1174.230226000006,18.0,84.0,0.0
168,1171.9727530000057,14.0,88.0,0.0
169,1174.3942750000115,18.0,84.0,0.0
170,1181.8129589999985,35.0,67.0,0.0
171,1192.3816110000018,19.0,83.0,0.0
172,1194.6876450000018,24.0,78.0,0.0
173,1201.954501000003,28.0,74.0,0.0
174,1209.5988739999939,12.0,90.0,0.0
175,1219.9541720000013,27.0,75.0,0.0
176,1223.1314040000002,23.0,79.0,0.0
177,1236.1008029999994,29.0,73.0,0.0
178,1242.2514549999873,17.0,85.0,0.0
179,1245.8951670000006,29.0,73.0,0.0
180,1253.8090719999957,34.0,68.0,0.0
181,1257.4813419999914,23.0,79.0,0.0
182,1272.0536310000057,26.0,76.0,0.0
183,1278.8399359999971,27.0,75.0,0.0
184,1378.9774629999984,31.0,71.0,0.0
185,1301.9097490000036,10.0,92.0,0.0
186,1385.017339000001,18.0,84.0,0.0
187,1367.5511649999949,33.0,69.0,0.0
188,1375.9626729999895,19.0,83.0,0.0
189,1370.4157709999977,24.0,78.0,0.0
190,1742.288019,34.0,68.0,0.0
191,2721.323920999993,16.0,86.0,0.0
192,2656.301834999994,26.0,76.0,0.0
193,2255.8667190000106,18.0,84.0,0.0
194,1514.065985000002,23.0,79.0,0.0
195,1434.2507879999857,27.0,75.0,0.0
196,1985.9495769999853,13.0,89.0,0.0
197,1991.4100830000052,21.0,81.0,0.0
198,1690.8094710000228,14.0,88.0,0.0
199,2029.0511960000117,17.0,85.0,0.0
200,2537.8293469999844,25.0,77.0,0.0
