iter,time,reward,steps,convergence
218,2.005701000000082,-299.0,300.0,6.550729870410831
219,1.8018610000001267,-39.0,141.0,6.6423851674823755
220,1.7380499999999355,-73.0,175.0,7.212046632608495
221,1.5269319999999809,35.0,67.0,7.634195306698177
222,1.7121699999997908,-122.0,224.0,7.641726448810177
223,1.4669899999999458,11.0,91.0,7.892538053375416
224,2.36351800000012,-37.0,139.0,7.516786662521019
225,1.426034000000076,-52.0,154.0,6.804040667828635
226,1.3969050000000038,31.0,71.0,6.817980009408191
227,1.5645140000000168,9.0,93.0,6.786377280361313
228,2.5994760000001005,-30.0,132.0,6.8325205776108815
229,2.0562980000000675,12.0,90.0,6.9924201609458105
230,1.7856949999999205,18.0,84.0,6.188729515874011
231,1.4475529999999903,-34.0,136.0,5.912271940758524
232,1.3767190000000262,12.0,90.0,6.354478574872804
233,1.3323519999999256,-41.0,143.0,6.325998463162356
234,2.4117079999999014,18.0,84.0,6.715953123246985
235,2.264730000000048,21.0,81.0,7.290941579719825
236,1.341370999999869,23.0,79.0,6.88692746169958
237,2.0945969999999203,19.0,83.0,7.040344502402161
238,2.5027189999999866,-299.0,300.0,7.561117463853014
239,2.6199110000000303,-34.0,136.0,7.8767786618759486
240,3.099401000000057,-81.0,183.0,8.763346269076697
241,1.8239610000001516,-10.0,112.0,9.429886548247529
242,1.383879999999893,2.0,100.0,9.143475278359833
243,1.457049000000099,-22.0,124.0,9.36319482000184
244,1.7435980000000129,-61.0,163.0,9.577939505871317
245,1.8359290000000694,-48.0,150.0,9.616148303252015
246,1.7983499999998376,6.0,96.0,10.302629285854687
247,1.9724130000000617,21.0,81.0,10.540674109241456
248,2.0899369999998196,-151.0,253.0,10.20528592572226
249,1.7391659999999032,-67.0,169.0,9.75800175046309
250,1.8139800000001038,-141.0,243.0,9.360811243561525
251,1.4242339999999132,5.0,97.0,8.785305154875477
252,1.609729999999976,-48.0,150.0,8.65601061481584
253,1.9408880000000295,-81.0,183.0,8.194686905270485
254,1.7785169999999795,4.0,98.0,7.362041152533388
255,1.3553320000001534,17.0,85.0,7.285957607476922
256,122.28342299999983,-15.0,117.0,7.152117448293933
257,1.5236400000000483,-148.0,250.0,7.131916973076566
258,2.194135000000097,-38.0,140.0,7.32264828778177
259,1.554771999999982,27.0,75.0,7.243391601325916
260,1.6867380000000765,-7.0,109.0,6.983874282948422
261,1.8379039999998348,-144.0,246.0,7.461219166557368
262,2.144201999999984,-84.0,186.0,7.870230271772066
263,1.7687619999999793,-22.0,124.0,7.855089092969585
264,1.4475480000000207,9.0,93.0,7.988365791057285
265,1.8035800000000268,13.0,89.0,7.801182276853598
266,1.5552839999999346,18.0,84.0,7.756480871838934
267,1.651140999999967,-81.0,183.0,7.814161927483873
268,1.9382370000000648,-40.0,142.0,8.18577705909201
269,1.7937089999999767,-7.0,109.0,8.629264762197987
270,1.9450699999998822,-41.0,143.0,9.018133746713376
271,1.7385070000000002,10.0,92.0,8.725331406653993
272,1.9263400000000264,-100.0,202.0,8.293760245674543
273,1.7705429999999023,-299.0,300.0,8.802780584833553
274,1.742971000000093,-23.0,125.0,8.668264284575775
275,1.8408409999999265,-123.0,225.0,8.679605280176862
276,1.9955700000000576,-13.0,115.0,8.577141755821556
277,1.5012430000000965,-13.0,115.0,8.5122375860656
278,1.6345689999999191,-187.0,289.0,8.243768177091663
279,1.7923970000000011,-64.0,166.0,7.736311372506509
280,2.2726530000001244,-89.0,191.0,7.711428123896039
281,1.5236240000000567,-15.0,117.0,7.900668792257436
282,1.7552579999999818,18.0,84.0,7.917054699204618
283,1.6168149999999937,-78.0,180.0,7.649519900782638
284,2.0695819999998477,18.0,84.0,7.976691118062209
285,2.980462000000017,6.0,96.0,7.667550433261686
286,1.7384350000000381,2.0,100.0,7.472110905235128
287,1.8825310000001316,-30.0,132.0,6.9343400913715785
288,1.647464000000154,-20.0,122.0,6.396163590049401
289,1.9314030000001647,-38.0,140.0,6.230111312646423
290,1.6792930000000261,-14.0,116.0,5.833487027275837
291,1.7736870000000238,-72.0,174.0,5.703812489085609
292,2.0685719999999908,14.0,88.0,5.838171175774131
293,2.0374279999999523,17.0,85.0,6.089981490730979
294,1.9469960000000341,19.0,83.0,5.907957793348049
295,1.179898000000179,-42.0,144.0,6.103933729770143
296,1.7351279999999747,16.0,86.0,6.047281225555514
297,1.753772999999903,-70.0,172.0,6.703111273017956
298,1.687278999999986,-9.0,111.0,7.400812811550216
299,1.537356999999906,24.0,78.0,7.774830726118462
300,2.0805400000001306,-13.0,115.0,7.991243948537745
301,1.7125620000000286,-39.0,141.0,8.209545288230725
302,2.028890000000061,-299.0,300.0,8.258459381878177
303,1.9394450000000951,-14.0,116.0,7.707121938965502
304,1.7014920000000266,-28.0,130.0,7.451599109677588
305,1.9999369999998962,-56.0,158.0,8.202187482379179
306,1.741465000000053,-50.0,152.0,8.359336794661683
307,2.7620559999999017,7.0,95.0,8.247370638543627
308,1.8484309999999837,-27.0,129.0,8.133159680396957
309,1.7160160000000424,-41.0,143.0,7.820366884847731
310,1.7512370000001276,-179.0,281.0,7.577013877321758
311,2.5243919999999864,12.0,90.0,7.308548416029775
312,2.313479999999979,-68.0,170.0,7.266111506525251
313,1.4371950000000577,-31.0,133.0,7.2622675411480895
314,1.6560480000000766,-69.0,171.0,7.44562355984784
315,1.4914190000001604,5.0,97.0,6.947094029661453
316,2.8255000000001473,-1.0,103.0,6.8777784015681815
317,1.6331190000000717,0.0,102.0,7.00351785151225
318,1.5398669999999726,7.0,95.0,6.468797470779441
319,2.1085400000000476,-9.0,111.0,7.174346292613501
320,1.5949159999999463,-11.0,113.0,7.797093346217236
321,1.8393020000000426,26.0,76.0,8.080969910467818
322,3.626636999999988,-35.0,137.0,8.399334550118738
323,4.18428000000004,-14.0,116.0,8.868043938200113
324,4.864811000000024,-29.0,131.0,9.461176680362371
325,5.120591999999924,-37.0,139.0,9.257390589491365
326,4.012839000000046,0.0,102.0,9.95459757657095
327,4.338568999999959,-13.0,115.0,9.886015377230974
328,4.861068000000079,-46.0,148.0,10.34922662112792
329,3.2079720000000034,6.0,96.0,9.631970808306168
330,4.102159000000105,-3.0,105.0,9.710918243533007
331,5.684086000000033,-191.0,293.0,9.843082216209094
332,4.947406000000099,20.0,82.0,9.90053408966445
333,2.985801000000121,0.0,102.0,9.564238413760787
334,5.7675539999999526,13.0,89.0,9.143741350667748
335,4.067209000000016,-95.0,197.0,9.578754588094816
336,3.88939899999996,4.0,98.0,9.0973850910223
337,4.999994999999924,2.0,100.0,9.055055194251652
338,5.760674000000021,-62.0,164.0,9.120446304974564
339,3.792516000000079,-25.0,127.0,9.732094480799466
340,5.027979000000071,-48.0,150.0,9.84645655688862
341,4.5012200000000835,-24.0,126.0,9.812209181953893
342,3.8607710000000406,-143.0,245.0,9.515049893795041
343,4.337220999999891,27.0,75.0,9.501630198298269
344,5.238958000000071,-15.0,117.0,9.36832374837666
345,6.291335000000009,22.0,80.0,9.150303393683052
346,2.074815999999924,33.0,69.0,8.820969041130768
347,2.0844719999999484,27.0,75.0,8.610272957981266
348,1.4049640000000085,20.0,82.0,8.169689335901898
349,2.223333000000105,10.0,92.0,7.6631211670348565
350,1.7682500000000267,29.0,73.0,6.981566532323491
351,2.505089000000016,-74.0,176.0,6.5662848628220045
352,1.878327000000013,-54.0,156.0,6.566509857656056
353,1.7016530000000252,6.0,96.0,6.554262795702572
354,1.7660970000001885,-34.0,136.0,6.32529699973381
355,2.140982999999874,-20.0,122.0,5.841908427260695
356,2.1071900000000365,-52.0,154.0,6.284287149028505
357,1.5982450000000537,-8.0,110.0,6.15900212177379
358,1.7144650000000539,16.0,86.0,6.186345662262835
359,1.3701879999998834,2.0,100.0,6.689210319074784
360,1.4140369999999791,-23.0,125.0,7.268890596816573
361,1.476465999999954,29.0,73.0,7.101295176543019
362,1.4018540000000357,25.0,77.0,7.239018607512856
363,1.3672410000000745,28.0,74.0,6.952792088291749
364,1.6798490000000665,-173.0,275.0,7.334971958196357
365,1.7865990000001108,32.0,70.0,7.785458383420159
366,1.63533299999985,-69.0,171.0,7.273980823876002
367,2.208293000000028,-8.0,110.0,7.6118122981142236
368,3.914334000000075,-27.0,129.0,8.067314082796551
369,1.2304349999998632,5.0,97.0,7.477618271477956
370,2.5606129999999894,-7.0,109.0,7.147785374608281
371,2.589422000000008,-24.0,126.0,7.720079655687937
372,2.6732389999999384,10.0,92.0,8.061177233249248
373,1.7765990000000453,19.0,83.0,8.900094830838556
374,1.6858369999999123,15.0,87.0,8.63484925611916
375,2.094811999999946,32.0,70.0,8.402170309859418
376,1.3531989999999716,-83.0,185.0,8.966452238451634
377,1.4542680000000363,-8.0,110.0,8.733202617321643
378,2.1154399999998574,-63.0,165.0,8.729602391606559
379,1.968057000000023,31.0,71.0,8.764320673468413
380,1.7222950000002069,-77.0,179.0,8.912842912210081
381,2.2553919999999117,-184.0,286.0,8.987495573897503
382,1.5687890000000149,-44.0,146.0,8.817529868363422
383,2.554327000000134,9.0,93.0,8.386687650973562
384,1.4406140000000622,-5.0,107.0,8.316234593881555
385,1.6740399999999322,-33.0,135.0,8.443890908350031
386,1.792220000000011,-61.0,163.0,8.387233278260732
387,2.3683270000001144,-6.0,108.0,8.525462336251504
388,2.195174000000133,-89.0,191.0,8.425398967981906
389,1.943051000000029,2.0,100.0,8.574041217435546
390,1.3868070000000454,-139.0,241.0,8.1112839902669
391,1.7268289999998743,-34.0,136.0,7.497485802793006
392,1.4918609999998722,-22.0,124.0,7.098100819313747
393,1.589983000000128,9.0,93.0,7.4412415004079175
394,1.6437219999998476,-299.0,300.0,7.834952274357749
395,1.5269579999999117,13.0,89.0,7.663304269497256
396,1.722098999999755,10.0,92.0,7.589078035122633
397,1.5168409999999355,28.0,74.0,7.215703922424862
398,1.2689560000000988,-19.0,121.0,7.186205054367081
399,1.9133510000002296,-27.0,129.0,6.944484904534785
400,2.251553999999878,-79.0,181.0,7.219461640418862
401,1.8680179999996938,2.0,100.0,7.8633615196863005
402,1.6364320000001875,-34.0,136.0,8.310959663266567
403,1.7921809999998928,-50.0,152.0,7.9072481221412545
404,3.147336000000056,-299.0,300.0,8.06889845911222
405,1.6219980000000689,-30.0,132.0,8.654321180210747
406,1.6482939999997726,17.0,85.0,8.830658312318159
407,1.3448369999999876,-1.0,103.0,8.885286753544701
408,1.9938299999999742,15.0,87.0,9.059543344941229
409,1.6143969999999896,27.0,75.0,9.782148881800717
410,1.7421199999998471,-26.0,128.0,9.57237912811187
411,2.3484540000002774,15.0,87.0,9.238955324990425
412,1.4285679999996859,-41.0,143.0,8.606171925807317
413,1.9971230000002116,-50.0,152.0,8.960423972196685
414,1.897971999999637,5.0,97.0,8.690142699888384
415,1.862935000000121,-299.0,300.0,8.546068012046458
416,4.0528580000001035,10.0,92.0,8.40951111087789
417,2.7547880000002856,21.0,81.0,8.894681239598256
418,1.7171240000002364,20.0,82.0,8.30641090786449
419,2.6261409999999152,14.0,88.0,8.16396824775592
420,1.5084820000001997,-74.0,176.0,8.601607424764392
421,1.419236000000268,8.0,94.0,8.882785647737505
422,1.6028239999998917,-25.0,127.0,9.44175085144454
423,1.855771000000228,-20.0,122.0,9.077114083700527
424,1.5356199999998488,8.0,94.0,9.025510309076525
425,1.8037080000001815,-32.0,134.0,9.023675674129697
426,1.544349999999639,-26.0,128.0,9.323910838810336
427,1.5439729999999763,-61.0,163.0,8.834561693865595
428,2.360995000000088,-9.0,111.0,9.532105246008125
429,1.761214999999705,13.0,89.0,9.026789502223064
430,1.6704640000000381,31.0,71.0,8.796479816453084
431,1.6224930000001692,-38.0,140.0,8.042060078967088
432,1.413776999999783,-2.0,104.0,7.479718009897357
433,1.5764069999999464,15.0,87.0,7.750171440521027
434,1.5581029999998108,38.0,64.0,8.160997535030571
435,1.2070720000001423,-299.0,300.0,8.229497698409059
436,3.927009999999953,-138.0,240.0,8.324386279915407
437,2.4833349999999754,8.0,94.0,8.287244721557165
438,1.4557010000002535,-126.0,228.0,7.647046923997071
439,1.8993880000000019,-55.0,157.0,7.465238289716379
440,1.937357000000084,0.0,102.0,7.552698572245978
441,1.4988389999999185,-41.0,143.0,7.82586378975931
442,2.1214489999996644,-8.0,110.0,8.180134532743153
443,1.8117799999997075,-40.0,142.0,8.00789592614928
444,1.9525159999997932,5.0,97.0,7.805908700281774
445,2.23301199999959,-20.0,122.0,7.761016172111596
446,1.5670719999998362,-25.0,127.0,7.16534025126126
447,1.611524999999947,10.0,92.0,7.7759596422240875
448,1.878837000000022,-20.0,122.0,7.984645517786262
449,1.899564999999992,-10.0,112.0,8.496528305299089
450,1.6788530000000357,-29.0,131.0,8.377175384917527
451,1.603763999999952,-12.0,114.0,8.83735824750546
452,2.416440000000186,-72.0,174.0,8.563403189882559
453,1.0803909999999028,22.0,80.0,8.49129504411464
454,2.3141429999999907,-71.0,173.0,8.890026527023076
455,1.5424219999999877,-193.0,295.0,8.829535776181839
456,1.7068860000000186,-42.0,144.0,9.072188636895898
457,1.6581190000000134,-299.0,300.0,8.862661214030283
458,2.535014999999863,-92.0,194.0,8.512412178010715
459,1.881841999999967,-9.0,111.0,8.819338244059281
460,1.3939779999998514,25.0,77.0,8.968722684843165
461,1.5665230000001529,-16.0,118.0,8.740114073182772
462,2.1601919999998387,-5.0,107.0,9.255608471486624
463,1.6591240000001228,-299.0,300.0,9.62774970683142
464,1.5387780000000184,-101.0,203.0,9.57547628011776
465,1.486972000000364,11.0,91.0,9.667025370055617
466,2.3685109999997955,-48.0,150.0,9.371364632639198
467,2.1298540000000976,-33.0,135.0,8.865273426923503
468,1.9098129999997049,3.0,99.0,9.004083357304541
469,1.5514720000000537,11.0,91.0,8.475103349450771
470,1.346623999999963,-99.0,201.0,8.308771943514362
471,1.440126000000319,-97.0,199.0,8.320627491069725
472,1.3824639999997501,-9.0,111.0,7.789570196274992
473,1.669784000000174,-57.0,159.0,7.542124719726741
474,1.5223040000003074,-37.0,139.0,6.911312628189305
475,2.9647019999998747,-6.0,108.0,6.755901696050083
476,2.5431790000003396,-30.0,132.0,6.61378726621961
477,1.7333360000000297,-6.0,108.0,7.244793963598096
478,2.1163769999996696,-50.0,152.0,7.819696442121037
479,2.174973999999885,-37.0,139.0,7.959498614111661
480,2.0824980000000437,5.0,97.0,8.330797425056254
481,1.6416229999998144,16.0,86.0,8.382244420689869
482,2.238232999999923,-102.0,204.0,8.351434615297139
483,1.997556000000067,-39.0,141.0,8.773120282806095
484,1.647406000000018,-13.0,115.0,9.249522236683262
485,2.028392999999795,-25.0,127.0,8.984697798163007
486,1.448628999999979,-42.0,144.0,9.056850745815828
487,1.7814190000002839,21.0,81.0,8.821404871353351
488,1.1199949999998182,-41.0,143.0,8.754073178354636
489,2.3671750000002767,-80.0,182.0,9.06271478802333
490,1.717656999999928,16.0,86.0,8.589963312083963
491,2.0530079999998563,-7.0,109.0,8.049079464265557
492,2.007639999999977,-47.0,149.0,8.259659981375643
493,2.163860999999656,-170.0,272.0,7.654411052345563
494,1.4201970000002895,3.0,99.0,6.930400965610578
495,1.5764110000002773,-84.0,186.0,6.8590648757157835
496,1.9945719999996392,-91.0,193.0,7.27285496808791
497,1.716932999999976,27.0,75.0,7.03061749769675
498,1.8685899999999478,-14.0,116.0,6.707150112411298
499,1.3273979999999241,-28.0,130.0,6.6086787411436045
500,1.8668320000001515,23.0,79.0,6.586096449020677
501,2.276629000000252,-51.0,153.0,6.8091143398190725
502,1.353136000000088,3.0,99.0,6.608624787322296
503,1.5569989999999478,18.0,84.0,6.579114121998809
504,1.330700000000018,-299.0,300.0,7.374510074167513
505,1.8354609999997606,-103.0,205.0,7.455282462698712
506,1.8250180000003446,-33.0,135.0,7.58568289758059
507,1.261860000000059,-26.0,128.0,7.9261154296611975
508,1.2316220000001543,-65.0,167.0,8.187100940830963
509,1.541864000000004,-9.0,111.0,7.9020456345192684
510,2.2231790000000196,-299.0,300.0,8.315801043473016
511,1.915406000000175,30.0,72.0,8.618177907075566
