iter,time,reward,steps,convergence
1,408.968473,-299.0,300.0,9.891
2,338.505548,-299.0,300.0,9.618048970999999
3,232.10339800000003,-299.0,300.0,9.206958637509999
4,89.5362529999999,-299.0,300.0,8.72213923544012
5,96.40454600000004,-299.0,300.0,8.177553620148974
6,97.00623799999985,-299.0,300.0,7.5644181115097044
7,28.13882000000012,-299.0,300.0,6.8740214465330585
8,62.09725899999996,-299.0,300.0,6.165003581467791
9,19.126670999999984,-299.0,300.0,5.441325260386689
10,41.06652300000002,-299.0,300.0,4.885722104956248
11,13.49139900000007,-299.0,300.0,4.640737913595027
12,33.9113849999999,-299.0,300.0,4.133097986754157
13,66.72398899999999,-299.0,300.0,4.328681072164509
14,24.203495000000075,-299.0,300.0,4.009672218635523
15,17.908853,-299.0,300.0,3.7454311478103053
16,30.094151999999987,-299.0,300.0,3.5399426010553414
17,33.49435199999995,-299.0,300.0,3.399901351035666
18,96.35039499999998,-299.0,300.0,3.7067018613137925
19,38.270938999999785,-299.0,300.0,3.937630382697221
20,19.45419299999962,-299.0,300.0,4.06213730711454
21,10.371553000000144,-299.0,300.0,3.9499472257809147
22,11.149790999999798,-299.0,300.0,4.435966237608527
23,9.588359999999962,-299.0,300.0,4.296231639528166
24,10.679327000000072,-299.0,300.0,4.394629017869372
25,3.2791429999998734,-299.0,300.0,4.70598815188748
26,8.245115999999886,-299.0,300.0,5.174945438140777
27,8.704448000000031,-299.0,300.0,5.576079810772134
28,5.245212999999804,-299.0,300.0,5.345122294545483
29,4.524591999999661,-299.0,300.0,5.119857936748815
30,5.128374000000324,-299.0,300.0,5.127587972911873
31,4.734298999999886,-299.0,300.0,5.085599795338203
32,6.916856999999776,-299.0,300.0,4.878607525392087
33,10.276756000000109,-299.0,300.0,4.3495673667227575
34,3.854757000000042,-299.0,300.0,4.408985060390192
35,2.978782000000013,-299.0,300.0,4.3620338043710065
36,11.855046999999619,-299.0,300.0,3.9035739253648956
37,7.375563000000085,-299.0,300.0,3.6888459045809596
38,13.816378999999657,-299.0,300.0,3.9628704618896946
39,5.79377499999989,-299.0,300.0,3.917495694937254
40,21.55097599999989,-299.0,300.0,3.801943315457245
41,3.407527999999882,-299.0,300.0,3.569571802366979
42,3.828429999999994,-299.0,300.0,3.5233023232339185
43,6.359670999999789,-299.0,300.0,3.849346651988225
44,4.020828000000254,-299.0,300.0,3.681037623363058
45,9.920731999999877,-299.0,300.0,3.5448423418232706
46,5.985350999999639,-299.0,300.0,3.773832163976821
47,6.7778849999999835,-299.0,300.0,3.710115494860868
48,7.1966649999999355,-299.0,300.0,3.5363834862954553
49,1.9103359999999014,-299.0,300.0,3.6697796937891396
50,4.788417999999961,-299.0,300.0,3.5207527800571787
51,4.061941999999874,-299.0,300.0,3.720693520632225
52,11.093497000000063,-299.0,300.0,3.6233401542608923
53,11.547291999999931,-299.0,300.0,3.2782942130470873
54,11.467926999999989,-299.0,300.0,3.611027084665932
55,6.973727999999735,-299.0,300.0,3.6249544438595875
56,10.019830000000063,-299.0,300.0,3.4516871782324507
57,7.727087999999771,-299.0,300.0,3.557961090896746
58,17.190317000000288,-299.0,300.0,3.5064268749347747
59,7.916662999999602,-299.0,300.0,3.3652856451253994
60,13.45711500000002,-299.0,300.0,3.3765972487322076
61,13.885657999999967,-299.0,300.0,3.1454481672115944
62,4.014080000000142,-299.0,300.0,3.0825847499718835
63,1.8301310000001791,-299.0,300.0,3.1857705017185634
64,5.488869999999757,-299.0,300.0,2.895009063407768
65,20.33546399999997,-299.0,300.0,2.835053977501661
66,8.909037000000009,-299.0,300.0,2.8179450508228885
67,6.220313000000033,-299.0,300.0,2.6631669133830203
68,3.7970569999998816,-299.0,300.0,2.4190210335558695
69,3.629544000000262,-299.0,300.0,2.3890818611944047
70,7.712533999999938,-299.0,300.0,2.2636719870538555
71,10.62551700000025,-299.0,300.0,2.2545466576891955
72,3.9164230000001687,-299.0,300.0,2.2363218494028856
73,3.4926310000003014,-299.0,300.0,2.3466615978309875
74,8.185328999999797,-299.0,300.0,2.2801224623408025
75,5.59891499999976,-299.0,300.0,2.0804670556255003
76,4.222394000000129,-299.0,300.0,2.236953631807957
77,6.2143740000002445,-299.0,300.0,2.1790318385898613
78,4.824377000000268,-299.0,300.0,2.327114457377312
79,2.5934119999999616,-186.0,288.0,2.431256334762902
80,4.553361999999783,-299.0,300.0,2.35103581341142
81,4.661596000000046,-299.0,300.0,2.270171052251107
82,6.609185999999934,-299.0,300.0,2.169112608894113
83,4.562631000000206,-299.0,300.0,2.1113239506073893
84,3.392761999999827,-299.0,300.0,2.0800145925899973
85,4.488500999999978,-299.0,300.0,2.33917920517502
86,4.39402099999997,-299.0,300.0,2.106453552380226
87,5.0900629999999225,-299.0,300.0,2.270923394457543
88,2.266528999999906,-299.0,300.0,2.1980572273031127
89,3.59352299999971,-299.0,300.0,1.9967887053062676
90,2.3637899999999767,-299.0,300.0,2.1620673103316816
91,9.710162999999827,-180.0,282.0,2.242399022055843
92,2.990358999999998,-299.0,300.0,2.4020607497072723
93,2.7701509999999985,-299.0,300.0,2.314714064846418
94,2.868401000000187,-299.0,300.0,2.2374364819619754
95,3.257247000000074,-299.0,300.0,1.9728058123016954
96,3.561856000000141,-299.0,300.0,1.9531138571750908
97,2.491739000000326,-299.0,300.0,1.7936525231255338
98,2.1637469999999936,-299.0,300.0,1.8742965743428148
99,3.991993999999721,-299.0,300.0,1.861677165344378
100,3.808792000000061,-299.0,300.0,1.6908422764465203
101,4.110451999999931,-299.0,300.0,1.5599162024196342
102,4.816058999999928,-299.0,300.0,1.3846467354933085
103,1.755028999999908,-299.0,300.0,1.2788086305990778
104,3.260295000000024,-299.0,300.0,1.397143686710517
105,7.834810999999942,-299.0,300.0,1.450074258057284
106,4.745550999999626,-299.0,300.0,1.5268901398463623
107,4.917290000000296,-299.0,300.0,1.536677747824437
108,2.2855220000002063,-299.0,300.0,1.356133027931723
109,5.230773999999716,-299.0,300.0,1.5995981322343276
110,4.4306280000001586,-118.0,220.0,1.6586192221583687
111,10.270248000000315,-299.0,300.0,1.6338818706958282
112,4.782051000000287,-118.0,220.0,1.6754911437157776
113,9.030328999999782,-299.0,300.0,1.6773911080412969
114,4.895922999999858,-299.0,300.0,1.6002153520344993
115,11.476310000000378,-299.0,300.0,1.5275233370388581
116,3.0769199999998165,-299.0,300.0,1.4726046325711155
117,4.3018969999999435,-299.0,300.0,1.3803760850992464
118,18.382612999999992,-299.0,300.0,1.2910195996607303
119,7.0553869999998575,-299.0,300.0,1.1985896309826196
120,4.169520999999676,-33.0,135.0,1.1709373036687774
121,4.843103000000237,-299.0,300.0,1.2842449850154132
122,8.908324000000079,-299.0,300.0,1.2389146164015514
123,8.604089000000315,-299.0,300.0,1.2948406454978696
124,3.2716900000000493,-299.0,300.0,1.4029874565193936
125,5.490072000000179,-299.0,300.0,1.4855752657981849
126,4.586839999999981,-299.0,300.0,1.482410046949583
127,7.863938000000292,-299.0,300.0,1.4785705573739354
128,1.5313569999997334,-299.0,300.0,1.5168865689474724
129,3.955852999999898,-299.0,300.0,1.4864270439121963
130,3.386739000000194,-299.0,300.0,1.567584437198107
131,1.8534839999997388,-299.0,300.0,1.4771855017109294
132,2.9018069999997564,-299.0,300.0,1.462923026639176
133,3.2510700000001336,-299.0,300.0,1.5856917973631772
134,4.37856800000036,-299.0,300.0,1.5395097405195626
135,1.3712919999999684,-299.0,300.0,1.5421674617807315
136,1.2570799999997995,-113.0,215.0,1.4687192958656057
137,1.9773220000001146,-299.0,300.0,1.436132901390105
138,2.0372719999999234,-299.0,300.0,1.528011822333133
139,1.7254439999998539,-86.0,188.0,1.4971747391847516
140,1.0620430000001235,-299.0,300.0,1.3924714748035734
141,1.0041360000001553,-299.0,300.0,1.3647383704684521
142,2.610865999999934,-299.0,300.0,1.349805508922137
143,1.6434189999996462,-299.0,300.0,1.202133192193901
144,2.3693399999999976,-299.0,300.0,1.2418834572733424
145,1.2394220000002676,-299.0,300.0,1.1674925632110196
146,4.327862999999876,-299.0,300.0,1.2804093597523702
147,1.1429020000002232,-78.0,180.0,1.3218554823205213
148,1.4798229999999357,-299.0,300.0,1.259982987584883
149,1.8981230000001403,-299.0,300.0,1.2992571139552187
150,2.9603009999998875,-299.0,300.0,1.2768550587768612
151,0.9459989999998086,-299.0,300.0,1.4363760820547722
152,1.1425099999997634,-299.0,300.0,1.3613209494585579
153,1.564810000000083,-94.0,196.0,1.3757910298903038
154,1.8545460000001235,-299.0,300.0,1.2617997690427907
155,1.946374000000084,-85.0,187.0,1.297010564865736
156,2.042786000000074,-299.0,300.0,1.2871334359975464
157,1.968046000000001,-26.0,128.0,1.3478707358447888
158,1.5895330000001984,-299.0,300.0,1.3087915855937602
159,2.585058999999834,-299.0,300.0,1.2487898247089426
160,2.2113429999999212,-181.0,283.0,1.249709198950439
161,1.301627999999777,-299.0,300.0,1.121713006384318
162,1.5394519999998302,11.0,91.0,1.2547154316921294
163,4.232089999999911,-299.0,300.0,1.3265342999421847
164,2.435290000000201,5.0,97.0,1.3045493001655533
165,2.2433360000002622,-28.0,130.0,1.2729342393443186
166,0.8048629999999335,1.0,101.0,1.1825172316716401
167,2.15131799999968,19.0,83.0,1.246373102731263
168,2.015569000000106,-48.0,150.0,1.3222435923706108
169,1.717721999999977,-299.0,300.0,1.305915775713133
170,0.952047000000178,6.0,96.0,1.2880727957866263
171,1.9408450000000244,-117.0,219.0,1.385300103367659
172,1.5329230000000749,-164.0,266.0,1.2947214523263093
173,0.8245460000000371,-299.0,300.0,1.172232136284854
174,1.1394909999999925,-299.0,300.0,1.2904688936335809
175,1.1657250000003394,-299.0,300.0,1.3678513674724706
176,1.670427999999724,-299.0,300.0,1.3893380346193454
177,1.5045989999999954,-299.0,300.0,1.2347206979126064
178,0.7502449999998717,0.0,102.0,1.2499875156546651
179,0.7848739999998244,-44.0,146.0,1.2830290150018044
180,1.0100379999999909,-139.0,241.0,1.3049341045773155
181,1.6253740000000683,24.0,78.0,1.1758330119816605
182,1.7924609999999674,20.0,82.0,1.167400955245911
183,1.222637999999776,-23.0,125.0,1.2427552181275665
184,0.9176389999998591,31.0,71.0,1.2370526772926311
185,1.2126760000001902,0.0,102.0,1.2331083526915811
186,0.8796129999999458,-32.0,134.0,1.3138183826869636
187,1.2662999999997204,-10.0,112.0,1.2906788243809497
188,1.45936599999974,11.0,91.0,1.3018004268477934
189,1.4710600000000795,-117.0,219.0,1.2089751043466523
190,1.2315010000003568,-26.0,128.0,1.272281141473417
191,1.2440049999997704,-13.0,115.0,1.260423757417995
192,1.3802549999999414,-69.0,171.0,1.2742921947316321
193,1.8624480000002386,17.0,85.0,1.3457387863390704
194,1.3621300000004055,-6.0,108.0,1.3441589218126655
195,1.1556329999997672,-299.0,300.0,1.2653946653637096
196,2.0151070000000715,-299.0,300.0,1.1705836928256954
197,2.2043229999999525,11.0,91.0,1.261731352102308
198,0.8921539999997563,-299.0,300.0,1.2160091535125404
199,0.9614460000002545,-14.0,116.0,1.3438981802755436
200,1.447665999999792,16.0,86.0,1.4207649101570738
201,1.3094940000000221,28.0,74.0,1.4758678247532138
202,4.2303599999997665,22.0,80.0,1.46887504859654
203,1.5387550000003358,-5.0,107.0,1.348564539594061
204,1.2232950000004017,-1.0,103.0,1.257582679802086
205,1.2769739999995977,-299.0,300.0,1.4287923130258453
206,1.3632759999997468,33.0,69.0,1.4658651512256486
207,1.1957190000000395,22.0,80.0,1.4237015736714587
208,1.1657740000003969,17.0,85.0,1.333564986037634
209,1.064763000000024,14.0,88.0,1.2305984460475674
210,1.168299999999789,14.0,88.0,1.1736897683826502
211,1.1129490000003628,19.0,83.0,1.2026080034666802
212,1.410179000000067,29.0,73.0,1.358673618851407
213,0.6303250000003757,32.0,70.0,1.319311370161273
214,0.7039569999998108,12.0,90.0,1.2803486230774397
215,1.376217000000235,-299.0,300.0,1.2633533264121097
216,1.0829999999999451,-61.0,163.0,1.2333618762744698
217,0.5752669999998794,32.0,70.0,1.2220945120238333
218,0.7369310000000517,-34.0,136.0,1.3155508754268461
219,1.299314999999801,-299.0,300.0,1.3595353629207565
220,1.2357739999999673,24.0,78.0,1.4793028068485423
221,1.3708030000003646,35.0,67.0,1.527814132456724
222,2.255814000000189,24.0,78.0,1.5170035145932583
223,1.6242029999999907,6.0,96.0,1.6676514111248775
224,1.711314999999658,28.0,74.0,1.7190228047470835
225,1.18047400000032,19.0,83.0,1.5974532347094066
226,1.2136279999999111,28.0,74.0,1.6682427864572387
227,0.9976780000000574,6.0,96.0,1.8137165378709827
228,1.1280680000003152,16.0,86.0,1.75319204206491
229,1.129299000000028,28.0,74.0,1.6682084028869646
230,1.0364249999996744,8.0,94.0,1.527751573129326
231,0.6460470000000385,19.0,83.0,1.4666804685053347
232,1.2922040000002966,35.0,67.0,1.3387142572698285
233,1.1497989999997849,22.0,80.0,1.2599186603615788
234,1.3380849999999889,23.0,79.0,1.222238183945804
235,0.8076780000001449,20.0,82.0,1.2149878340639764
236,0.825350000000391,16.0,86.0,1.2070722924319786
237,1.0363349999997773,25.0,77.0,1.1271274340076392
238,1.139124000000269,14.0,88.0,1.1497732955913684
239,1.0931929999999923,3.0,99.0,1.2948745061115552
240,1.1013410000000334,30.0,72.0,1.175446341530293
241,0.49823199999998735,32.0,70.0,1.196850767386519
242,0.6546569999996699,16.0,86.0,1.280667419632433
243,0.6666240000003931,15.0,87.0,1.2743183933443774
244,1.5979750000001403,28.0,74.0,1.4028996358724108
245,1.3067210000001772,25.0,77.0,1.4694230284810814
246,0.785238000000188,30.0,72.0,1.4557520517166231
247,0.6878739999995886,21.0,81.0,1.4746082022283127
248,0.674581000000174,10.0,92.0,1.4294108391953393
249,0.7265579999997662,33.0,69.0,1.3128596989745738
250,1.2110299999998908,17.0,85.0,1.347664921608186
251,1.5668970000000115,18.0,84.0,1.4869037457302796
252,1.9647510000000423,25.0,77.0,1.3813111850549535
253,0.8765760000000178,22.0,80.0,1.421258910987088
254,1.0566590000000708,26.0,76.0,1.4235086160217425
255,1.2817160000002659,31.0,71.0,1.3805101384658864
256,1.2846630000002968,20.0,82.0,1.3086168362014863
257,1.6870560000001866,17.0,85.0,1.179191321182207
258,1.5076030000003016,20.0,82.0,1.3285337629387264
259,1.2762980000000645,18.0,84.0,1.314756766320357
260,1.3167429999998426,26.0,76.0,1.4710546723213636
261,1.1623950000001493,28.0,74.0,1.3022081256232032
262,3.383987999999949,18.0,84.0,1.325152145545062
263,1.136317999999914,19.0,83.0,1.3677483475084735
264,1.1904689999999718,22.0,80.0,1.2856977598654118
265,1.2234449999999342,17.0,85.0,1.2695106731268262
266,1.1778150000001375,20.0,82.0,1.4504481159801437
267,0.9465689999998972,24.0,78.0,1.4417643877521815
268,1.1926020000001536,28.0,74.0,1.368675803027011
269,7.287434999999842,22.0,80.0,1.5308742196465395
270,0.556245999999927,28.0,74.0,1.416139560750929
271,0.8029770000002046,23.0,79.0,1.480079306557561
272,1.2616979999999778,25.0,77.0,1.4769735950757679
273,0.914541000000213,17.0,85.0,1.3337591983595232
274,1.33443600000005,26.0,76.0,1.358564400778279
275,1.0621360000002689,26.0,76.0,1.3615260427147888
276,1.262576999999876,19.0,83.0,1.2029099746974794
277,1.4110320000000343,22.0,80.0,1.3344924513192011
278,1.5894229999999787,18.0,84.0,1.241571683633942
279,1.3329429999999753,38.0,64.0,1.0575872188401831
280,0.7009770000001581,23.0,79.0,0.9883929008971803
281,0.7886369999998699,18.0,84.0,0.9987932876332136
282,0.6636349999999958,33.0,69.0,1.0197683198452379
283,0.723727999999646,24.0,78.0,1.0905866040588028
284,0.6764420000000548,21.0,81.0,1.1211244077608788
285,0.8178029999998948,28.0,74.0,1.0975678866109768
286,1.4015829999998175,22.0,80.0,1.160736949270134
287,0.6263170000000429,11.0,91.0,1.1011427139181338
288,0.8129199999999948,27.0,75.0,1.2129785265409085
289,0.6178349999999,20.0,82.0,1.30833794326527
290,0.7003150000000069,25.0,77.0,1.3888840170390804
291,0.7229240000001802,22.0,80.0,1.2817988572946195
292,0.6066479999997654,23.0,79.0,1.2084359933790547
293,0.6608550000000157,18.0,84.0,1.3015379216098697
294,1.34680499999984,22.0,80.0,1.2592440505347828
295,1.031763999999935,29.0,73.0,1.2996550947337249
296,1.2085609999998859,26.0,76.0,1.2020767007677648
297,0.5667350000000404,32.0,70.0,1.1929459038396417
298,0.7689660000003151,27.0,75.0,1.1078860236605557
299,0.5750709999996495,33.0,69.0,1.0631320939412618
300,1.1471350000000768,27.0,75.0,1.122426244582479
301,1.1403080000000898,18.0,84.0,1.1727893821380726
302,0.7922559999999912,26.0,76.0,1.3099558147530446
303,0.7471109999999115,26.0,76.0,1.1442390870728645
304,0.5330809999999353,27.0,75.0,1.106599617182069
305,1.2494350000000765,28.0,74.0,1.0881153106796415
306,1.2154720000001618,21.0,81.0,1.16744810589288
307,1.4371639999999353,23.0,79.0,1.1922431484306024
308,1.825214999999769,35.0,67.0,1.2797640792809581
309,0.9383910000000384,25.0,77.0,1.20280711372189
310,1.385700999999795,22.0,80.0,1.2176193865320477
311,1.222938999999812,10.0,92.0,1.198696565337665
312,1.1019139999999261,32.0,70.0,1.0578169759868181
313,1.6996969999998335,11.0,91.0,1.2154923633183052
314,1.1820510000002393,11.0,91.0,1.199946609968126
315,1.0975680000000487,22.0,80.0,1.3191423052418063
316,1.1101229999996853,17.0,85.0,1.2413353758514067
317,1.225417999999756,15.0,87.0,1.1811974768205211
318,1.7030280000001063,24.0,78.0,1.0684864492243278
319,1.094286999999916,33.0,69.0,1.0986073685398936
320,1.4249620000001961,18.0,84.0,1.0573542990746179
321,1.622121000000032,29.0,73.0,1.0467352161139964
322,3.163365000000251,24.0,78.0,1.1438300654093434
323,1.8415780000000659,25.0,77.0,1.050631347651853
324,0.9296739999999915,32.0,70.0,1.178337769217045
325,1.0465349999999596,28.0,74.0,1.0584162755801338
326,0.9833399999998882,18.0,84.0,1.101676464686728
327,0.7053290000000878,35.0,67.0,1.1008299974389737
328,0.5923439999997449,27.0,75.0,1.2121952302756998
329,0.6514760000002617,15.0,87.0,1.297397738155727
330,0.5049200000000198,26.0,76.0,1.3097331926617195
331,0.6121000000001153,27.0,75.0,1.3185144051670803
332,1.2807990000003322,11.0,91.0,1.3825738827275131
333,2.0887419999997547,12.0,90.0,1.3599134471823195
334,1.1079749999995947,25.0,77.0,1.2761399238464766
335,2.851983999999863,29.0,73.0,1.3107624690648205
336,1.8247639999997567,33.0,69.0,1.4456577404306639
337,1.3798680000003394,15.0,87.0,1.6064742600087893
338,1.0421699999998424,15.0,87.0,1.5059294406370067
339,1.0389909999997116,23.0,79.0,1.4534643288013374
340,1.1625130000001427,29.0,73.0,1.329790780190013
341,1.4639679999999267,7.0,95.0,1.2790460740445382
342,1.1992479999998196,-8.0,110.0,1.2998646907957678
343,1.1313459999997555,32.0,70.0,1.2696304817881772
344,1.0367140000000497,7.0,95.0,1.3649577193121298
345,0.9623460000001138,26.0,76.0,1.319903462495533
346,0.6846949999999019,23.0,79.0,1.231747041562422
347,0.8000529999998562,26.0,76.0,1.0744504531774326
348,0.690407000000004,20.0,82.0,1.209543366619203
349,1.4558500000001473,16.0,86.0,1.195335109455348
350,1.1087640000000398,13.0,89.0,1.3143764632475594
351,0.6679350000000639,27.0,75.0,1.3314895508863664
352,0.6498679999999979,21.0,81.0,1.154004153540296
353,0.7354550000000515,21.0,81.0,1.2385203903970297
354,0.5997800000003828,5.0,97.0,1.1415515899147874
355,0.6482550000002085,21.0,81.0,1.239487877913853
356,0.7501919999999274,34.0,68.0,1.2442188694227923
357,1.2156440000001822,26.0,76.0,1.2466555858957107
358,0.6369150000002932,31.0,71.0,1.1450603559026447
359,1.2875640000000743,31.0,71.0,1.1789110267222203
360,1.2915890000000374,32.0,70.0,1.1472532697563207
361,1.1237949999998165,18.0,84.0,1.2142309484569165
