iter,time,reward,steps,convergence
1,197.840508,-299.0,300.0,9.99
2,217.09027100000006,-299.0,300.0,9.791900000000002
3,167.850716,-299.0,300.0,9.441439
4,125.46680499999997,-299.0,300.0,8.967565590000001
5,78.8625409999999,-299.0,300.0,8.45042869589
6,48.302242000000106,-299.0,300.0,7.9578792851719005
7,110.85315800000006,-299.0,300.0,7.41053742349308
8,39.53498699999991,-299.0,300.0,7.173841925927036
9,24.105840000000043,-299.0,300.0,6.413441596805292
10,19.754867999999924,-299.0,300.0,5.921161338677936
11,7.373665000000029,-299.0,300.0,5.417904878328995
12,18.284479000000076,-299.0,300.0,5.193786027847024
13,41.68622700000002,-299.0,300.0,4.903713700740907
14,8.902917999999982,-299.0,300.0,5.0081728091624065
15,13.351091999999953,-299.0,300.0,4.915681381538645
16,13.590057000000044,-299.0,300.0,5.107319265379506
17,13.121740999999965,-299.0,300.0,4.919064088848553
18,9.279615000000074,-299.0,300.0,4.556670916494021
19,18.418470000000077,-299.0,300.0,4.571490914861212
20,9.771956000000026,-299.0,300.0,4.386169874324812
21,9.499227999999915,-299.0,300.0,4.137909607142293
22,17.01090999999999,-299.0,300.0,3.7071350306663233
23,25.959976999999856,-299.0,300.0,3.619718196740469
24,21.19383099999994,-299.0,300.0,3.225850327814708
25,16.94795300000007,-299.0,300.0,3.0010462642659332
26,42.46411800000005,-299.0,300.0,2.624533910136339
27,26.215185000000083,-299.0,300.0,2.747244762017278
28,15.088310999999965,-299.0,300.0,2.6118048835848535
29,24.076014999999895,-299.0,300.0,2.5393799565960586
30,12.401553999999981,-299.0,300.0,2.3834244824205024
31,11.762084999999978,-299.0,300.0,2.3780026660913163
32,20.636156000000128,-299.0,300.0,2.478710656961964
33,21.192933999999887,-299.0,300.0,2.4450976299471394
34,6.468714999999792,-299.0,300.0,2.402320420595004
35,8.03929400000003,-299.0,300.0,2.337258978905262
36,6.21400900000002,-299.0,300.0,2.338542771443774
37,7.4296280000001325,-299.0,300.0,2.1043946009591155
38,8.838187000000053,-299.0,300.0,2.0818946948959516
39,8.788381000000012,-299.0,300.0,2.2068095864459147
40,7.372963999999982,-299.0,300.0,2.2870146840421515
41,5.001696000000111,-299.0,300.0,2.2212612693062304
42,6.549695999999994,-299.0,300.0,2.102874568136872
43,3.98480499999998,-299.0,300.0,2.095821226172387
44,4.477112000000005,-299.0,300.0,2.0160723741805873
45,3.251802999999942,-299.0,300.0,2.2473575842824003
46,4.063498000000054,-299.0,300.0,2.077877432181534
47,8.489175999999876,-299.0,300.0,2.1028742909714118
48,8.767224999999934,-299.0,300.0,2.2473297782833628
49,3.607780999999921,-299.0,300.0,2.158268478638529
50,3.281620999999957,-299.0,300.0,2.1412047331236184
51,210.293874,-299.0,300.0,2.2374153165405097
52,6.546192000000062,-299.0,300.0,2.292991008379473
53,12.610822000000077,-299.0,300.0,2.257957488939163
54,3.653079999999864,-299.0,300.0,2.3676167647378663
55,2.8938360000001495,-299.0,300.0,2.2007190498847855
56,5.593064999999786,-299.0,300.0,2.172148373227425
57,6.370927000000304,-299.0,300.0,2.1579993193678475
58,10.902776000000003,-299.0,300.0,1.8911800878975125
59,6.686726000000309,-299.0,300.0,1.8909799405841028
60,8.648278999999981,-299.0,300.0,1.8055553444830494
61,2.9338430000001026,-299.0,300.0,1.7217265553435446
62,3.112350000000319,-299.0,300.0,1.8110223556123963
63,6.494561000000232,-299.0,300.0,1.8690274524159123
64,5.1131400000001825,-299.0,300.0,1.9173409486051773
65,2.8856609999996508,-299.0,300.0,1.965509901525484
66,6.523008999999913,-299.0,300.0,1.945605186891051
67,3.7095499999999504,-299.0,300.0,1.9008883978946773
68,5.779054000000006,-299.0,300.0,1.8660254894092243
69,3.3486950000001237,-299.0,300.0,1.7288035982518448
70,8.053262000000228,-299.0,300.0,1.6917920853297812
71,3.463009999999933,-299.0,300.0,1.6320377899732617
72,3.5836350000000294,-299.0,300.0,1.426686984183469
73,12.059241999999859,-299.0,300.0,1.296477998164995
74,2.6953030000003153,-299.0,300.0,1.2686274871344405
75,5.665050000000171,-299.0,300.0,1.2093339243948507
76,2.820890000000187,-299.0,300.0,1.2631191362547047
77,4.508633000000373,-299.0,300.0,1.285049793081861
78,3.5993100000002443,-299.0,300.0,1.267216989221465
79,4.856816000000208,-299.0,300.0,1.3741784659034209
80,7.718722999999983,-299.0,300.0,1.4882416080724794
81,8.95473899999999,-299.0,300.0,1.5310441939298784
82,14.69276099999961,-299.0,300.0,1.5817017460065887
83,2.2771810000001835,-299.0,300.0,1.5269297356259988
84,5.111313000000006,-299.0,300.0,1.4440089059722985
85,9.866659999999694,-299.0,300.0,1.4950376204704927
86,5.961348000000033,-299.0,300.0,1.4413586338342501
87,18.734655999999905,-124.0,226.0,1.5216927934877464
88,7.523609000000153,-299.0,300.0,1.639785234294509
89,5.849105999999882,-299.0,300.0,1.5352584904784246
90,17.10169699999975,-299.0,300.0,1.4785906814031557
91,12.034309000000132,-84.0,186.0,1.4522257539466183
92,4.808649999999748,-299.0,300.0,1.4792000192581258
93,8.975995000000125,-299.0,300.0,1.5307171822313517
94,5.287998000000016,-299.0,300.0,1.5215351488122042
95,7.846733999999689,-299.0,300.0,1.4331943516315162
96,3.4136590000000133,-299.0,300.0,1.3915879590563276
97,10.545940999999726,-299.0,300.0,1.359371542911337
98,3.378239999999977,-299.0,300.0,1.3175988467267234
99,1.5615350000000028,-299.0,300.0,1.282315244498775
100,2.0555920000000505,-181.0,283.0,1.1941492409467451
101,2.0770759999999555,-299.0,300.0,1.3042309908919372
102,2.717706999999958,-299.0,300.0,1.276932705975326
