iter,time,reward,steps,convergence,policy
1,74.47338500000001,-4291.0,4393.0,79.73400000000001
2,23.225874999999952,-33862.0,33964.0,68.266704
3,6.062241999999829,-284.0,386.0,48.36613057722149
4,8.813927000000055,86.0,16.0,33.337241275510706
5,11.138695000000087,76.0,26.0,28.006913823709848
6,17.585014000000008,86.0,16.0,25.40813106019933
7,24.918430000000047,82.0,20.0,22.861419340459612
8,29.885112000000102,88.0,14.0,19.381500743666273
9,44.371109000000075,87.0,15.0,18.340957776570626
10,18.915358000000104,85.0,17.0,16.26614714392637
11,23.365944000000027,85.0,17.0,14.679316330969506
12,23.545443000000166,87.0,15.0,10.985474440483358
13,26.82830800000002,89.0,13.0,7.254243340451673
14,25.763567999999903,88.0,14.0,4.380852729352789
15,29.615108,86.0,16.0,2.475223381200962
16,29.466513000000027,83.0,19.0,1.329423062500453
17,32.224615999999926,85.0,17.0,0.686671668687211
18,28.474976999999903,73.0,29.0,0.34388722832106566
19,31.505742999999864,87.0,15.0,0.16795925627216945
20,30.881802999999984,84.0,18.0,0.08036167849560627
21,35.9914320000001,81.0,21.0,0.037800344470028335
22,59.49753800000002,78.0,24.0,0.017529701917482043
23,76.01983599999996,86.0,16.0,0.00803273681648875
24,46.15235000000006,85.0,17.0,0.0036437370908259936
25,39.12666600000003,88.0,14.0,0.0016385612532729965
26,43.18485800000005,87.0,15.0,0.0007313693384531916
27,43.218800999999864,81.0,21.0,0.00032434660107583113
28,48.21533900000019,87.0,15.0,0.0001430383663603152
29,49.70605399999961,85.0,17.0,6.277453937286737e-05
30,49.38894900000035,88.0,14.0,2.7433082706807e-05
31,50.46385100000039,87.0,15.0,1.1944301093080867e-05
32,50.739940000000146,85.0,17.0,5.1837682377708916e-06
33,64.05910499999968,83.0,19.0,2.243397602796904e-06
34,120.82304099999996,86.0,16.0,9.684948309995889e-07
35,75.42829899999992,88.0,14.0,4.1720922183685616e-07
36,54.762964000000025,84.0,18.0,1.7938850760401692e-07
37,59.579097999999945,88.0,14.0,7.70057653198819e-08
38,63.26014400000002,89.0,13.0,3.3008944910761784e-08
39,65.41587699999995,89.0,13.0,1.4131899206404341e-08
40,66.71499300000016,86.0,16.0,6.043677558409399e-09
41,69.62889799999994,89.0,13.0,2.5822259885899257e-09
42,77.72332000000004,83.0,19.0,1.1023928436770802e-09
43,65.0784299999998,88.0,14.0,4.702798150901799e-10
44,104.62307099999978,87.0,15.0,2.0051516003150027e-10
45,156.52084700000034,80.0,22.0,8.546408025722485e-11
46,73.25137299999973,88.0,14.0,3.636557721620193e-11
47,72.89664100000026,84.0,18.0,1.5489831639570184e-11
48,74.47182900000016,83.0,19.0,6.608047442568932e-12
49,76.50200100000015,87.0,15.0,2.7853275241795927e-12
50,88.4933069999998,83.0,19.0,1.2079226507921703e-12
51,134.80957500000022,88.0,14.0,5.258016244624741e-13
52,85.93619600000002,88.0,14.0,2.1316282072803006e-13
53,81.8728740000001,87.0,15.0,9.947598300641403e-14
54,86.79902999999945,86.0,16.0,5.6843418860808015e-14
55,125.31207699999936,87.0,15.0,0.0
56,86.77216400000009,88.0,14.0,0.0
57,88.38624700000075,87.0,15.0,0.0
58,93.50012599999945,88.0,14.0,0.0
59,158.23114099999992,86.0,16.0,0.0
60,97.01279899999982,82.0,20.0,0.0
61,97.3903810000003,87.0,15.0,0.0
62,104.49208299999935,88.0,14.0,0.0
63,115.84715800000023,86.0,16.0,0.0
64,124.78980399999972,88.0,14.0,0.0
65,104.52882099999971,88.0,14.0,0.0
66,103.64735499999966,89.0,13.0,0.0
67,107.10467000000001,85.0,17.0,0.0
68,106.14820400000013,87.0,15.0,0.0
69,105.77756700000052,86.0,16.0,0.0
70,113.06983900000046,82.0,20.0,0.0
71,117.80720099999975,79.0,23.0,0.0
72,119.07808899999938,86.0,16.0,0.0
73,114.57196300000038,84.0,18.0,0.0
74,117.79351199999954,86.0,16.0,0.0
75,264.77546200000023,88.0,14.0,0.0
76,216.87808799999965,88.0,14.0,0.0
77,189.55862299999993,78.0,24.0,0.0
78,160.44934000000043,88.0,14.0,0.0
79,164.5087219999999,88.0,14.0,0.0
80,286.12816000000055,88.0,14.0,0.0
81,185.6512100000005,88.0,14.0,0.0
82,168.0704000000004,86.0,16.0,0.0
83,184.18719399999884,86.0,16.0,0.0
84,156.9077789999991,88.0,14.0,0.0
85,183.58625800000004,89.0,13.0,0.0
86,189.04293699999997,78.0,24.0,0.0
87,155.84490600000044,79.0,23.0,0.0
88,147.92403800000108,83.0,19.0,0.0
89,201.05793199999943,87.0,15.0,0.0
90,191.9017659999991,88.0,14.0,0.0
91,188.05271999999997,81.0,21.0,0.0
92,191.67549200000167,89.0,13.0,0.0
93,144.41055400000025,84.0,18.0,0.0
94,144.70919200000054,87.0,15.0,0.0
95,142.02157500000112,85.0,17.0,0.0
96,155.44754599999953,88.0,14.0,0.0
97,150.09229200000007,87.0,15.0,0.0
98,153.49798699999974,86.0,16.0,0.0
99,156.3351380000011,86.0,16.0,0.0
100,151.78659899999934,89.0,13.0,0.0
